"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CHRS","Coherus BioSciences, Inc.","15.95","975552114.9","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/chrs",
"COHU","Cohu, Inc.","23.03","664184693.34","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/cohu",
"CLCT","Collectors Universe, Inc.","15.03","135514132.29","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/clct",
"COLL","Collegium Pharmaceutical, Inc.","25.2","832710060","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/coll",
"CIGI","Colliers International Group Inc. ","76.4","2889292678.8","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cigi",
"CLGN","CollPlant Holdings, Ltd.","5.7","884583","155190","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/clgn",
"CBAN","Colony Bankcorp, Inc.","16.9","142623460.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","43.27","3169047549.16","n/a","1992","Finance","Major Banks","https://www.nasdaq.com/symbol/colb",
"CLBK","Columbia Financial, Inc.","17.12","0","n/a","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/clbk",
"COLM","Columbia Sportswear Company","85.6","5992456504.8","n/a","1998","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/colm",
"CMCO","Columbus McKinnon Corporation","36.72","845349847.2","n/a","1996","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cmco",
"CMCSA","Comcast Corporation","32.41","149139152400","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cmcsa",
"CBSH","Commerce Bancshares, Inc.","65.19","6949074597.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","25.385","2326291655.54","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbshp",
"CVGI","Commercial Vehicle Group, Inc.","8.41","260722816.84","n/a","2004","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/cvgi",
"COMM","CommScope Holding Company, Inc.","30","5762575260","n/a","2013","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/comm",
"JCS","Communications Systems, Inc.","3.38","30855533.28","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcs",
"ESXB","Community Bankers Trust Corporation.","9","198757737","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","11.26","84880695","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbi",
"CYHHZ","Community Health Systems, Inc.","0.008","0","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cyhhz",
"CTBI","Community Trust Bancorp, Inc.","51","903990963","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","11.65","95718310.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cwbc",
"CVLT","Commvault Systems, Inc.","67.9","3088251293.4","n/a","2006","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cvlt",
"CGEN","Compugen Ltd.","3.25","166702477.5","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cgen",
"CPSI","Computer Programs and Systems, Inc.","31.4","442300054.6","n/a","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/cpsi",
"CTG","Computer Task Group, Incorporated","6.77","96649197","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ctg",
"CHCI","Comstock Holding Companies, Inc.","2.28","8190450.84","n/a","2004","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/chci",
"CMTL","Comtech Telecommunications Corp.","31.11","734821715.43","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/cmtl",
"CNAT","Conatus Pharmaceuticals Inc.","3.86","116045106.14","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnat",
"CNCE","Concert Pharmaceuticals, Inc.","20.47","478912353.52","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cnce",
"CXRX","Concordia International Corp.","0.3097","15882592.86","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cxrx",
"CDOR","Condor Hospitality Trust, Inc.","9.9999","118769882.2893","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdor",
"CFMS","ConforMIS, Inc.","1.31","79792358.07","n/a","2015","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/cfms",
"CNFR","Conifer Holdings, Inc.","5.81","49503105.68","n/a","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfr",
"CNMD","CONMED Corporation","68.49","1920617811.9","n/a","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cnmd",
"CTWS","Connecticut Water Service, Inc.","63.73","770439936.25","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/ctws",
"CNOB","ConnectOne Bancorp, Inc.","26.8","862550308.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cnob",
"CONN","Conn&#39;s, Inc.","26.75","844356286.75","n/a","2003","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/conn",
"CNSL","Consolidated Communications Holdings, Inc.","11.19","797316325.44","n/a","2005","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cnsl",
"CWCO","Consolidated Water Co. Ltd.","13.1","195966947.9","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/cwco",
"CNAC","Constellation Alpha Capital Corp.","9.93","184002900","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnac",
"CNACR","Constellation Alpha Capital Corp.","0.33","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacr",
"CNACU","Constellation Alpha Capital Corp.","10.5","194565000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacu",
"CNACW","Constellation Alpha Capital Corp.","0.3","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/cnacw",
"ROAD","Construction Partners, Inc.","12.11","615400373.07","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/road",
"CPSS","Consumer Portfolio Services, Inc.","3.6799","78213113.4659","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cpss",
"CFRX","ContraFect Corporation","1.86","137004821.16","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cfrx",
"CTRV","ContraVir Pharmaceuticals Inc","0.2599","22078819.9988","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctrv",
"CTRL","Control4 Corporation","24.14","627865877.98","n/a","2013","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ctrl",
"CVON","ConvergeOne Holdings, Inc.","9.09","647208009.09","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cvon",
"CVONW","ConvergeOne Holdings, Inc.","1","0","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cvonw",
"CPRT","Copart, Inc.","56.29","13058959315.87","n/a","1994","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cprt",
"CRBP","Corbus Pharmaceuticals Holdings, Inc.","6","342854976","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crbp",
"CORT","Corcept Therapeutics Incorporated","17.98","2071925533.74","n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cort",
"CORE","Core-Mark Holding Company, Inc.","18.6","858461889","n/a","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/core",
"CORI","Corium International, Inc.","9.17","331404240.16","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cori",
"CSOD","Cornerstone OnDemand, Inc.","47.81","2758312417.91","n/a","2011","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/csod",
"CORV","Correvio Pharma Corp.","2.35","81401948.45","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/corv",
"CRVL","CorVel Corp.","52.1","983645134.5","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/crvl",
"CRVS","Corvus Pharmaceuticals, Inc.","10.07","293979552","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/crvs",
"CSGP","CoStar Group, Inc.","375.87","13678668933.27","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/csgp",
"COST","Costco Wholesale Corporation","199.6","87588526291.2","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/cost",
"CPAH","CounterPath Corporation","2.44","14483527.68","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cpah",
"ICBK","County Bancorp, Inc.","27.92","186786558.96","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/icbk",
"COUP","Coupa Software Incorporated","51.48","2915254793.88","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/coup",
"CVTI","Covenant Transportation Group, Inc.","30.95","567345966.55","n/a","1994","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/cvti",
"COWN","Cowen Inc.","15.85","467848586.85","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cown",
"COWNZ","Cowen Inc.","25.5","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownz",
"PMTS","CPI Card Group Inc.","2.65","29506992.1","n/a","2015","Finance","Finance Companies","https://www.nasdaq.com/symbol/pmts",
"CPSH","CPS Technologies Corp.","1.63","21521600.68","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cpsh",
"CRAI","CRA International,Inc.","55.7","450037117.7","n/a","1998","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/crai",
"CBRL","Cracker Barrel Old Country Store, Inc.","158.85","3812973607.35","n/a","1981","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cbrl",
"BREW","Craft Brew Alliance, Inc.","18.95","365921259.55","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/brew",
"CRAY","Cray Inc","26.8","1089382828.4","n/a","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/cray",
"CACC","Credit Acceptance Corporation","353.64","6828731463.96","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cacc",
"DGLD","Credit Suisse AG","44.98","17047869.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dgld",
"DSLV","Credit Suisse AG","24.83","14623280.88","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dslv",
"GLDI","Credit Suisse AG","8.88","120105569.76","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse AG","7.6505","6502925","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/slvo",
"TVIX","Credit Suisse AG","5.07","467370816.51","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tvix",
"TVIZ","Credit Suisse AG","9.33","4738688.34","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tviz",
"UGLD","Credit Suisse AG","10.36","115157802.48","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ugld",
"USLV","Credit Suisse AG","9.85","296657010.55","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/uslv",
"USOI","Credit Suisse AG","30.1028","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/usoi",
"VIIX","Credit Suisse AG","14.75","7510596.75","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viix",
"VIIZ","Credit Suisse AG","6.45","741750","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viiz",
"ZIV","Credit Suisse AG","74.61","131164380","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ziv",
"CREE","Cree, Inc.","44.55","4477685572.8","n/a","1993","Technology","Semiconductors","https://www.nasdaq.com/symbol/cree",
"CRESY","Cresud S.A.C.I.F. y A.","17.01","645794090.55","37965555","1997","Finance","Real Estate","https://www.nasdaq.com/symbol/cresy",
"CRSP","CRISPR Therapeutics AG","65.4","3086018616.6","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/crsp",
"CRTO","Criteo S.A.","24.3","1579306207.5","64992025","2013","Technology","Advertising","https://www.nasdaq.com/symbol/crto",
"CROX","Crocs, Inc.","16.17","1104079870.74","n/a","2006","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/crox",
"CRON","Cronos Group Inc.","5.8","1021983472.6","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cron",
"CCRN","Cross Country Healthcare, Inc.","12.11","440799192.33","n/a","2001","Technology","Professional Services","https://www.nasdaq.com/symbol/ccrn",
"CRWS","Crown Crafts, Inc.","5.95","60010295.8","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/crws",
"CYRX","CryoPort, Inc.","9.29","257144264.36","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/cyrx",
"CYRXW","CryoPort, Inc.","6.6503","0","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/cyrxw",
"CSGS","CSG Systems International, Inc.","40.18","1352186701.04","n/a","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","6.33","256669567.95","n/a","2011","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/cclp",
"CSPI","CSP Inc.","9.63","38578588.92","n/a","1982","Technology","EDP Services","https://www.nasdaq.com/symbol/cspi",
"CSWI","CSW Industrials, Inc.","45.55","727397242.2","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","63.52","55602457241.92","n/a","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/csx",
"CTIC","CTI BioPharma Corp.","4.61","267272268.91","n/a","1997","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctic",
"CTIB","CTI Industries Corporation","4.012","14163270.724","n/a","1997","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/ctib",
"CTRP","Ctrip.com International, Ltd.","42.8","19781249216","462178720","2003","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ctrp",
"CUE","Cue Biopharma, Inc.","14.2","285856877.2","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cue",
"CUI","CUI Global, Inc.","2.81","80099201.74","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/cui",
"CPIX","Cumberland Pharmaceuticals Inc.","6.05","95051265.65","n/a","2009","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cpix",
"CRIS","Curis, Inc.","0.5499","91079041.2129","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cris",
"CUTR","Cutera, Inc.","40","545379280","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/cutr",
"CVBF","CVB Financial Corporation","23.3","2569121888.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvbf",
"CVV","CVD Equipment Corporation","7.49","48582005.01","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cvv",
"CYAN","Cyanotech Corporation","4.15","23873837.8","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cyan",
"CYBR","CyberArk Software Ltd.","59.02","2099838525.46","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cybr",
"CYBE","CyberOptics Corporation","16.95","118750615.2","n/a","1987","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/cybe",
"CYCC","Cyclacel Pharmaceuticals, Inc.","1.39","16676451.33","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cycc",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","6.1535","2063102.4055","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cyccp",
"CBAY","CymaBay Therapeutics Inc.","12.55","737548427.45","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbay",
"CY","Cypress Semiconductor Corporation","16.29","5839837156.08","n/a","1986","Technology","Semiconductors","https://www.nasdaq.com/symbol/cy",
